"X","NDVI","GNDVI","GDVI2","RED","NIR","GRE","REG","NDVI.ND","GNDVI.ND","GDVI2.ND","RED.ND","NIR.ND","GRE.ND","REG.ND","NDVI.CA","GNDVI.CA","GDVI2.CA","RED.CA","NIR.CA","GRE.CA","REG.CA","NDVI.CI","GNDVI.CI","GDVI2.CI","RED.CI","NIR.CI","GRE.CI","REG.CI","NDVI.ND.CA","GNDVI.ND.CA","GDVI2.ND.CA","RED.ND.CA","NIR.ND.CA","GRE.ND.CA","REG.ND.CA","NDVI.ND.CI","GNDVI.ND.CI","GDVI2.ND.CI","RED.ND.CI","NIR.ND.CI","GRE.ND.CI","REG.ND.CI","VOL","vNDVI","vGNDVI","vGDVI2","vRED","vNIR","vGRE","vREG","vNDVI.CI","vGNDVI.CI","vGDVI2.CI","vRED.CI","vNIR.CI","vGRE.CI","vREG.CI"
1,0.271161547554268,0.480603196974334,0.450316131443396,11135.4085846492,20301.9138812032,6759.03954851262,14839.8897912782,0.335218660028397,0.506656873123414,0.551728423476769,10144.5996795111,21524.1671723665,6681.34850522887,15541.0578059984,0.233489783502491,0.465298594564539,0.39069397814325,11718.1807285903,19583.0670639841,6804.58916056585,14426.9633316973,0.249874819095638,0.471952108693433,0.416619127734835,11465.3008981384,19896.856444319,6785.17803524184,14607.50464586,0.335149345402472,0.506625449760324,0.551636943597486,10145.1741590356,21521.8924392514,6681.27829234846,15539.9444056114,0.335242760997165,0.506671201263935,0.55175100389144,10144.483136327,21525.6477595438,6681.42905068279,15542.3337152533,-0.310341824065999,0.0435925892541459,0.00853505695263916,0.0832578059177908,11925293.2468879,59720093.4879239,2261129.4638697,31769783.0180338,0.0437507965650321,0.00852238303473156,0.0863805816179032,12331942.4596414,56127119.5236652,2157065.55664134,29661147.6914519
2,0.744828606035973,0.736432829489911,0.946402966065161,5906.6618376695,39509.1386942803,5984.25929888852,23970.5327274178,0.746041576158674,0.736785954703572,0.947937861121983,5869.131484662,39519.2740446169,5981.23408527427,23971.0241018916,0.634868574143861,0.704256319506283,0.807248449251522,9305.08981517019,38587.1904574724,6257.34940399369,23919.4581619485,0.682866026368015,0.718367997840345,0.867991012485925,7826.85408285634,38992.1473979794,6138.88851340669,23945.8064952023,0.746026047937197,0.736771388691497,0.947929794681268,5869.36850474662,39519.5662290541,5981.69584556188,23972.2170518457,0.746045631184084,0.736793848047655,0.947936527723787,5868.32225320694,39516.6371125042,5980.5546621871,23968.8708060881,1.47993385686053,0.0108858843668824,0.00406417888539013,0.00593737238236,14040223.6513968,116165641.769393,4955102.55258508,72722976.0280424,0.0625793504422743,0.0142436729794438,0.0908751587772805,82969430.8042468,144689027.615799,6539954.51047086,89351982.7920315
3,0.370761518010598,0.513469847326222,0.586845485015937,7942.8200947374,18042.4049160508,5478.11767724406,13399.9402728551,0.41268222366393,0.530749640112119,0.651069334452378,7260.97982472834,18494.7671635806,5352.91552916809,13637.4696329412,0.321373898748616,0.493092609432766,0.511190282066502,8745.14804109391,17508.2266077176,5625.49471763406,13119.6006347687,0.412728636452244,0.53076458601956,0.651129647874353,7260.19573945163,18495.2723140039,5352.90010043569,13638.1963745456,0.412691449796302,0.530757031130414,0.651077781666054,7260.56811057832,18494.6654365461,5352.70401865964,13637.4281410987,0.412693062547887,0.53075318920091,0.65108066470683,7260.60790850673,18495.4986315963,5352.90904886497,13637.5366186363,-0.30752926354704,0.0491331486582968,0.0107888836937257,0.0818520742743021,12162800.0374486,55155111.884641,2618140.41784795,36144494.4678178,0.0394391148936508,0.0090006785961816,0.0543113467719889,8124923.17773107,58630862.0519081,2526826.83134225,39034609.055284
4,0.815671030487022,0.763750220822706,0.975125782923321,4729.01266705225,47080.7834194877,6269.49935043939,29545.5513898923,0.815989183293955,0.764061659758741,0.975510011691555,4726.12380771395,47094.3333665208,6266.91793152036,29554.3015330041,0.70542311606713,0.655842239646548,0.841981006592954,5730.552096579,42386.5640024708,7164.22870740494,26514.733583124,0.732757625564229,0.682589593076442,0.874978187200455,5482.26950839971,43549.3431919232,6942.53637252993,27265.1804686876,0.815991328929137,0.764052575027018,0.975513931155074,4725.83229969001,47091.5209628836,6266.746794781,29553.3547406599,0.815979730657913,0.764048042735597,0.975504141454413,4726.48422916064,47095.2293971029,6267.44756796051,29555.7904171033,1.34885745276414,0.00455150135555108,0.0041586921526348,0.00175698187347209,3024780.47682389,116179607.465657,4151416.44415377,74705544.264582,0.06630510323178,0.0632912843722101,0.0932042811470133,8619431.57680704,217052376.433365,8279014.96736698,114525137.639886
5,0.650569453322949,0.66687676170522,0.852790850444838,5718.88167206916,32225.8498589995,5669.47061139671,21147.6544990981,0.664420516040436,0.673473489325103,0.870187660132109,5529.17268228683,32609.1372788792,5645.36900029511,21351.3520466217,0.568546779985367,0.627809064178722,0.749779151280934,6841.63729766849,29956.2286086441,5811.91676957065,19940.5927081703,0.480975233391214,0.586125630246581,0.639809833650157,8042.5456178157,27533.6074225497,5964.82439732971,18653.9463391116,0.66435751645671,0.673428526837141,0.870146716525083,5529.20634733177,32604.0904255774,5645.12766181779,21348.1655094911,0.664418199069052,0.673473614774312,0.870182792212429,5527.89511678204,32603.357897736,5644.09810914143,21345.7661174653,0.224095963002014,0.0494393574742268,0.0138921689371886,0.0477758443286116,8366936.13388041,193006388.701192,2740093.06438655,90232336.506289,0.110051669045066,0.0287161043668204,0.154141146627326,24764331.6353996,201136041.497386,3012911.29582009,84426125.7269134
6,0.492823230069149,0.585449121904323,0.774745272855647,7311.88641847007,21643.2808882622,5568.67239219435,13693.0210820983,0.493161044137983,0.585620523335042,0.775259511736471,7308.20651557746,21649.5259954259,5568.11604056961,13694.8364991071,0.434326885901996,0.555759737997968,0.685690634732485,7949.30840389733,20561.9403053785,5665.2670815701,13379.4511652792,0.206584204109298,0.440209677940172,0.339021524144154,10431.91488562,16354.8831885192,6041.42077657708,12158.407114779,0.49315905789535,0.585618407278624,0.775263413630894,7308.39004473261,21650.5548500785,5568.38581030302,13696.3037391101,0.49319552620223,0.585611355159055,0.775320986499832,7305.80464810678,21643.6657900822,5566.86219976993,13691.1208521489,0.599251352663358,0.013177553371262,0.00282614518745833,0.0144347025688186,5171167.68845081,29941217.1415064,1362049.36232147,18209787.4977849,0.0494288385498449,0.0144145708171296,0.110225267154711,8670965.35728364,28235758.4918388,1110841.37940119,12478670.1279304
7,0.693964289933917,0.72996233194803,0.913092964790169,7278.723395315,37914.9419882899,5803.76758482394,21816.0509323336,0.694237309601648,0.729982354312364,0.913433352392637,7262.38952643717,37908.943536272,5802.15342221767,21807.1232706055,0.610352136469932,0.723832458079194,0.808843395787901,12284.1551902925,39753.61014633,6298.44808267633,24551.719181633,0.631077538910141,0.725347044031986,0.834672830442617,11041.130486896,39295.1386430846,6175.46240732106,23872.7318651779,0.694247872425443,0.729999308822878,0.913430600959648,7263.04324190216,37912.2204028085,5802.2296700983,21808.3409085342,0.694231744739999,0.72997256982968,0.913425467693879,7262.36435450608,37908.8811339083,5802.28050717757,21807.5103361971,0.708727276079952,0.0202266268142273,0.00324281055539557,0.0117615885785807,27676903.2878075,93337847.0699664,2311695.95391324,47763624.1074077,0.0540223988365662,0.00319977177040403,0.0667204262722006,162294429.135501,117425840.073008,3712668.07778473,87614370.0574859
8,0.625105133672223,0.639362592346754,0.867877485977548,10890.3523748314,40778.7744015849,9292.12893927158,26103.1512726832,0.625237438925449,0.63946971643175,0.868055881252023,10889.7696465907,40782.8400379448,9292.15096320856,26105.0780675392,0.519681447086373,0.554039836594661,0.72575260585403,11358.7106480779,37543.2487954501,9277.14905150091,24573.1649631905,0.545770203512611,0.575131591990272,0.760880658392826,11241.1139906309,38341.6623808947,9279.55325747123,24948.1902724237,0.625230612224478,0.639447937257804,0.868053711176465,10889.9631440644,40781.974295031,9292.35668629022,26104.6810926284,0.625251040925355,0.639479821955109,0.868055418731567,10889.1300753026,40780.691787482,9291.40670375168,26103.744667477,1.42756431664019,0.0258751984556457,0.00854143636934806,0.0131734745574628,66841290.6489881,252633507.958138,26990934.3651978,157986269.875532,0.0924412862226387,0.0638332593469918,0.141206534196321,69683710.654076,295023124.001325,27451912.3875174,170610521.968181
9,0.600729580406712,0.653791919295083,0.845984770008595,8040.67321608556,32899.4223444944,6680.99916127113,20300.7472182,0.601355993890857,0.654048281006826,0.846811045583217,8023.20646937682,32907.1622291088,6676.71331705553,20301.0047687215,0.531468318830909,0.625449203021804,0.754634587376059,9971.82410074593,32042.5814339535,7154.65227691236,20271.5026482768,0.600729580406712,0.653791919295083,0.845984770008595,8040.67321608556,32899.4223444944,6680.99916127113,20300.7472182,0.601330089567235,0.654035617041825,0.84678417084482,8023.02040058817,32904.5232000653,6676.39433093502,20299.3279986072,0.601355993890857,0.654048281006826,0.846811045583217,8023.20646937682,32907.1622291088,6676.71331705553,20301.0047687215,-0.0167562787358186,0.0286766307911343,0.00558640727265802,0.0239028846794912,12225444.8999175,45334845.3845256,1138263.84366147,14542348.4441369,0.0286766307911343,0.00558640727265802,0.0239028846794912,12225444.8999175,45334845.3845256,1138263.84366147,14542348.4441369
10,0.632264549621597,0.673298917371246,0.845786931948865,13614.6197247361,52234.8261156169,10551.7128164684,33980.2119562424,0.636942941220406,0.675201298688853,0.851676293910643,13275.198622272,52150.4238259751,10439.386471543,33841.4942120411,0.556727855084079,0.642580578112571,0.750678980993429,19095.1410705528,53597.0956896094,12365.4264348479,36219.0974127705,0.636939559308936,0.675199471733477,0.851671751177091,13275.3683161121,52150.3793610989,10439.4614657244,33841.7556737104,0.63689726423114,0.675189817152341,0.85163731884739,13277.5000734234,52151.4647608612,10439.9853821217,33842.7278974844,0.636960976736635,0.675206985174325,0.851689386658392,13274.3808519707,52150.2967222635,10439.1343268426,33840.9690516144,1.25056795737089,0.0462491476691318,0.00715830338914625,0.0384916605324071,133261198.19383,65669591.3328192,18702976.8600018,66194719.2333442,0.0439696577145812,0.00676759741111409,0.0345776449565511,120195436.519595,65244286.4465784,17271251.4102681,64219065.7274504
